ObjectID_1;codine;Municipio;Total;Hombres;Mujeres;Superficie;Densidad;TotCentros;TotHospita;TotCentr_1;TotServici;Shape__Are;Shape__Len;codigo;hombres_0_;hombres_21;hombres_41;hombres_61;hombres__8;mujeres_0_;mujeres_21;mujeres_41;mujeres_61;mujeres__8;total_0_20;total_21_4;total_41_6;total_61_8;total__80
7208;46177;Museros;6873,000000000000000;3489,000000000000000;3384,000000000000000;12,460607170099999;551,578258280000000;6;0;0;6;0,001306201699820;0,195665406211000;46177,000000000000000;744,000000000000000;787,000000000000000;1245,000000000000000;560,000000000000000;102,000000000000000;669,000000000000000;765,000000000000000;1155,000000000000000;654,000000000000000;141,000000000000000;1531,000000000000000;1552,000000000000000;2400,000000000000000;1214,000000000000000;243,000000000000000
7209;46178;Nàquera/Náquera;8416,000000000000000;4360,000000000000000;4056,000000000000000;38,708200370800000;217,421629510000002;3;0;1;4;0,004061257766060;0,278289776681000;46178,000000000000000;945,000000000000000;967,000000000000000;1682,000000000000000;641,000000000000000;81,000000000000000;845,000000000000000;989,000000000000000;1497,000000000000000;593,000000000000000;132,000000000000000;1912,000000000000000;1956,000000000000000;3179,000000000000000;1234,000000000000000;213,000000000000000
7210;46179;Navarrés;3064,000000000000000;1522,000000000000000;1542,000000000000000;47,038318787100003;65,138382472100005;3;0;0;3;0,004897531469730;0,343709770728000;46179,000000000000000;305,000000000000000;326,000000000000000;474,000000000000000;311,000000000000000;85,000000000000000;307,000000000000000;343,000000000000000;419,000000000000000;339,000000000000000;134,000000000000000;631,000000000000000;669,000000000000000;893,000000000000000;650,000000000000000;219,000000000000000
7213;46182;Olocau;2409,000000000000000;1279,000000000000000;1130,000000000000000;37,338557052799999;64,517758321299993;2;0;0;2;0,003920408928390;0,276229206149000;46182,000000000000000;231,000000000000000;217,000000000000000;517,000000000000000;273,000000000000000;36,000000000000000;206,000000000000000;223,000000000000000;433,000000000000000;215,000000000000000;53,000000000000000;448,000000000000000;440,000000000000000;950,000000000000000;488,000000000000000;89,000000000000000
7214;46183;Olleria, l';8709,000000000000000;4397,000000000000000;4312,000000000000000;32,224624310300001;270,259163182999998;8;0;0;8;0,003346872170620;0,275035734233000;46183,000000000000000;893,000000000000000;970,000000000000000;1482,000000000000000;859,000000000000000;145,000000000000000;814,000000000000000;922,000000000000000;1403,000000000000000;934,000000000000000;239,000000000000000;1863,000000000000000;1892,000000000000000;2885,000000000000000;1793,000000000000000;384,000000000000000
7217;46186;Paiporta;27875,000000000000000;13628,000000000000000;14247,000000000000000;3,990711135010000;6984,970612240000264;13;0;0;13;0,000417452836953;0,090439424314800;46186,000000000000000;3145,000000000000000;3070,000000000000000;4916,000000000000000;1950,000000000000000;399,000000000000000;3127,000000000000000;3234,000000000000000;4834,000000000000000;2433,000000000000000;619,000000000000000;6215,000000000000000;6304,000000000000000;9750,000000000000000;4383,000000000000000;1018,000000000000000
7215;46184;Ontinyent;36319,000000000000000;17919,000000000000000;18400,000000000000000;125,430313931000001;289,555202898999994;25;1;0;26;0,013008927845600;0,508543698753000;46184,000000000000000;3694,000000000000000;4009,000000000000000;5745,000000000000000;3629,000000000000000;628,000000000000000;3556,000000000000000;3901,000000000000000;5717,000000000000000;4077,000000000000000;1149,000000000000000;7703,000000000000000;7910,000000000000000;11462,000000000000000;7706,000000000000000;1777,000000000000000
7220;46189;Palomar, el;605,000000000000000;310,000000000000000;295,000000000000000;7,759143199490000;77,972526662400000;2;0;0;2;0,000805186433374;0,254421920976000;46189,000000000000000;71,000000000000000;65,000000000000000;93,000000000000000;63,000000000000000;14,000000000000000;39,000000000000000;64,000000000000000;109,000000000000000;65,000000000000000;18,000000000000000;136,000000000000000;129,000000000000000;202,000000000000000;128,000000000000000;32,000000000000000
7216;46185;Otos;439,000000000000000;226,000000000000000;213,000000000000000;11,075852371300000;39,635775675200001;2;0;0;2;0,001149619356660;0,283855668732000;46185,000000000000000;38,000000000000000;52,000000000000000;64,000000000000000;59,000000000000000;11,000000000000000;35,000000000000000;45,000000000000000;50,000000000000000;67,000000000000000;16,000000000000000;90,000000000000000;97,000000000000000;114,000000000000000;126,000000000000000;27,000000000000000
7222;46191;Pedralba;3171,000000000000000;1662,000000000000000;1509,000000000000000;59,036723860899997;53,712330099299997;3;0;0;3;0,006190540462850;0,343714179942000;46191,000000000000000;285,000000000000000;340,000000000000000;592,000000000000000;353,000000000000000;78,000000000000000;245,000000000000000;306,000000000000000;504,000000000000000;348,000000000000000;106,000000000000000;625,000000000000000;646,000000000000000;1096,000000000000000;701,000000000000000;184,000000000000000
